50	250

50	12
50	8
9	14
35	36
35	10
42	8
16	42
6	49
2	23
31	44
5	19
23	34
41	50
8	20
30	27
44	43
14	1
19	42
12	36
48	7
50	19
36	5
39	17
19	42
4	9
4	13
14	7
13	40
20	42
44	20
32	42
7	4
15	28
28	13
2	23
49	4
45	21
10	8
43	50
46	5
29	31
17	44
5	32
34	46
9	43
40	32
26	44
39	43
5	28
39	11
2	35
48	14
17	8
16	25
34	24
35	14
28	15
20	33
3	18
28	1
35	6
13	46
27	33
26	7
45	34
6	17
16	25
23	30
22	43
13	35
25	13
4	13
23	18
21	32
50	44
8	33
36	9
30	21
36	42
20	17
37	31
18	34
34	16
33	45
47	42
17	23
28	38
9	10
42	36
44	11
9	48
9	15
42	15
7	23
40	2
37	27
24	22
24	7
36	43
45	15
28	40
14	4
48	43
20	50
42	23
33	3
46	1
40	24
46	19
7	12
18	14
24	1
37	11
22	2
17	11
9	47
8	47
30	1
5	17
38	36
32	33
17	21
18	7
24	23
36	23
12	38
7	14
50	13
40	43
31	41
16	9
21	22
28	9
24	25
26	38
18	50
40	11
39	50
39	37
44	26
12	24
19	24
29	8
15	12
2	3
2	4
18	48
5	6
11	47
36	21
50	26
43	28
31	37
2	19
49	24
17	36
15	5
46	12
30	27
12	37
6	18
24	7
4	12
47	20
12	17
45	22
23	39
5	42
5	9
1	49
26	18
49	18
14	17
28	26
15	25
48	33
13	44
16	47
8	42
35	44
31	19
47	12
47	3
16	37
33	4
31	15
31	25
4	31
9	48
44	21
16	31
22	7
16	8
10	16
30	5
39	48
35	34
12	24
31	46
30	43
29	30
14	31
45	44
46	21
5	20
32	24
45	5
35	39
47	34
5	29
5	9
19	27
32	25
5	33
30	19
31	23
8	5
31	8
1	33
49	4
1	42
24	46
47	12
21	14
35	1
16	1
25	7
49	9
4	5
46	3
33	36
29	47
50	47
33	45
18	43
40	16
28	29
36	4
49	42
6	2
42	17
27	39
4	19
9	23
37	29
22	12
47	20
11	24
5	20
21	36
