100	500

70	41
50	4
93	23
45	34
2	57
32	71
3	4
65	71
65	63
3	100
8	99
22	5
65	14
93	44
80	29
45	9
26	32
78	47
20	2
44	12
99	45
47	95
7	69
70	88
57	73
17	91
24	77
32	37
7	20
57	75
17	1
80	76
98	4
70	7
21	35
51	31
42	66
13	3
35	83
56	61
60	13
76	62
46	94
15	4
86	45
53	4
44	20
47	49
65	79
92	93
57	9
72	13
25	94
52	63
97	82
43	22
55	72
46	42
41	17
38	72
64	38
44	48
46	67
70	95
87	15
28	30
39	9
40	82
39	18
11	3
64	86
80	57
5	81
87	2
33	82
31	86
49	87
48	99
27	20
25	87
28	44
47	48
42	21
56	73
67	38
30	94
56	16
54	90
25	5
26	21
63	68
90	53
10	68
46	66
7	30
81	46
15	46
23	84
8	44
96	65
29	56
53	89
37	29
55	3
98	43
8	5
84	86
47	4
83	94
97	39
15	76
87	98
100	34
84	16
34	45
58	32
87	65
57	17
92	38
10	13
90	46
80	59
98	100
44	84
89	48
19	90
15	16
62	86
73	5
83	87
42	68
11	6
75	71
12	84
33	59
37	27
27	90
81	90
40	57
56	58
61	5
6	23
71	57
92	33
33	66
25	62
47	26
2	38
45	86
71	37
15	84
39	19
33	60
44	19
91	70
27	68
14	21
41	98
55	63
18	64
59	7
58	83
74	18
85	62
10	71
8	33
41	96
33	62
58	13
86	97
64	99
76	41
65	99
35	8
31	48
51	30
99	22
44	24
97	3
28	14
3	26
65	27
55	23
14	61
41	98
11	98
66	71
34	40
90	83
25	96
78	90
67	63
67	42
5	21
44	14
60	39
30	66
24	18
78	8
1	81
80	28
5	31
79	61
41	96
84	31
7	82
73	53
81	95
9	71
61	100
82	54
87	62
36	32
75	55
67	50
96	37
46	58
50	84
54	24
67	75
99	67
94	25
60	47
7	78
64	81
28	81
83	46
67	98
94	89
66	13
26	10
95	62
99	60
81	25
53	55
65	48
84	67
62	7
59	2
32	33
93	53
31	86
6	66
91	40
40	29
89	71
63	58
80	87
50	56
69	95
18	11
44	41
95	62
80	88
17	44
96	22
72	74
81	63
17	83
21	75
43	55
91	51
69	92
96	68
69	68
84	37
46	3
40	63
9	96
41	15
21	78
63	43
24	10
90	2
8	95
26	29
31	50
49	9
59	16
8	77
98	3
79	95
85	56
37	46
45	16
87	17
82	32
58	3
24	71
14	93
100	15
15	49
38	85
12	10
42	85
39	88
2	92
80	21
22	41
58	36
67	20
16	83
13	19
48	30
98	60
48	47
74	96
40	39
58	38
87	40
99	40
1	8
37	71
63	4
41	5
12	89
52	14
46	37
33	93
34	16
92	42
76	7
2	45
55	46
7	84
19	40
62	31
69	95
24	86
73	60
36	82
1	2
58	22
87	70
77	9
48	29
72	65
28	43
51	19
37	97
14	2
54	61
64	90
11	45
60	100
62	72
71	12
58	27
95	15
39	44
68	80
1	88
94	69
45	41
18	91
96	68
62	16
21	59
19	21
86	85
85	2
53	28
87	35
15	19
80	78
19	59
8	53
8	24
74	18
54	82
34	90
33	21
23	91
70	23
86	51
66	26
78	94
21	42
65	94
86	22
32	52
35	58
98	31
55	4
73	96
87	13
96	46
73	62
54	24
44	42
51	18
64	57
60	28
35	17
56	34
87	7
89	65
1	28
70	88
29	14
63	57
2	31
34	94
39	56
39	86
22	20
37	23
15	6
74	11
100	63
72	64
63	75
19	41
70	49
15	96
49	81
23	38
91	28
27	80
85	92
99	100
65	27
33	39
38	66
84	45
35	14
60	58
37	57
72	94
71	94
44	33
57	13
53	100
24	4
65	16
82	58
74	13
21	82
98	71
87	78
37	11
13	18
44	14
50	12
68	28
75	20
68	72
20	5
55	29
79	42
73	26
5	1
42	43
82	97
22	97
17	80
47	31
29	65
57	30
78	34
1	27
79	67
10	6
78	77
45	56
1	48
41	99
5	94
79	62
94	76
29	30
61	19
2	35
13	70
44	43
21	97
23	28
64	72
82	63
2	97
41	38
13	61
58	10
83	81
88	1
37	74
67	91
21	17
49	6
3	95
68	98
95	72
3	12
95	97
70	64
45	1
83	34
15	81
15	98
36	3
