100	500

67	21
65	15
64	33
89	65
12	82
19	74
56	22
34	78
25	18
3	73
99	16
92	3
46	19
24	2
71	81
55	37
45	81
44	71
66	2
1	47
89	69
40	65
27	50
56	28
28	83
46	17
22	3
67	52
41	65
63	31
20	85
61	47
56	11
3	56
87	59
69	43
68	89
44	98
81	67
69	74
41	27
37	99
4	22
22	56
37	65
54	94
93	9
97	61
42	27
53	44
64	5
68	5
48	23
42	2
60	50
60	54
25	78
12	1
45	48
29	20
41	94
68	22
93	48
83	99
44	75
76	67
93	29
15	94
22	12
96	3
30	47
12	37
64	28
22	97
88	17
6	85
10	19
57	34
70	58
42	94
71	46
2	20
50	4
45	96
11	8
92	38
28	4
2	7
6	35
35	23
93	43
51	61
63	40
4	91
40	4
9	67
1	2
50	76
44	56
59	81
46	9
76	51
30	69
99	9
88	55
6	48
50	77
13	49
12	80
35	90
51	42
99	44
22	4
86	81
75	68
49	55
61	9
18	25
84	26
24	28
44	22
49	57
76	72
41	63
25	52
20	67
17	62
78	53
51	14
42	19
49	30
25	66
87	37
14	45
19	9
51	56
51	12
87	61
76	45
24	3
70	31
78	83
42	37
49	37
36	50
77	12
24	60
15	30
16	28
55	69
25	38
17	8
15	17
37	22
48	65
63	83
74	41
73	63
3	4
3	33
62	3
49	27
34	68
66	41
65	46
89	49
60	35
96	84
40	60
58	37
57	9
86	17
99	12
7	36
48	9
79	62
22	20
50	55
3	12
17	88
70	46
94	88
32	45
55	92
52	57
100	72
36	63
65	88
14	69
19	95
93	14
63	39
28	82
27	52
60	68
2	98
74	48
68	41
47	70
2	70
94	90
89	60
43	3
84	81
68	82
3	9
75	32
31	100
46	63
26	100
79	9
44	75
8	64
65	72
15	76
50	90
32	65
38	67
74	57
6	79
71	72
89	73
48	9
49	14
73	41
86	38
24	29
6	95
97	19
55	83
56	95
20	85
2	41
100	20
17	6
91	11
93	94
90	55
69	36
67	5
19	51
77	4
20	47
78	66
74	1
57	40
100	39
32	61
1	3
84	58
75	40
64	97
57	64
43	96
100	42
34	24
47	94
85	98
1	89
14	8
48	54
13	65
18	39
89	27
53	69
27	28
12	27
41	64
1	31
63	5
6	22
12	26
42	51
95	60
82	89
1	11
30	94
36	67
31	83
82	67
77	48
65	29
29	39
20	18
94	5
14	74
53	98
77	64
63	43
34	47
52	87
98	48
10	54
4	32
16	57
60	24
46	96
22	54
6	26
37	96
16	5
96	97
21	39
53	71
74	81
65	95
58	97
20	85
47	15
86	35
9	53
34	23
34	96
41	97
88	59
70	19
5	69
24	32
80	28
16	58
67	79
83	70
75	43
27	7
89	66
79	48
5	35
41	8
55	28
75	43
94	49
41	34
53	28
41	62
86	60
52	56
34	7
40	75
75	31
23	50
95	93
2	34
81	5
56	46
64	76
48	100
69	11
70	35
63	92
33	89
9	1
45	25
26	39
87	89
42	5
44	46
21	71
40	11
90	9
67	35
47	13
91	80
37	62
45	35
51	69
51	1
65	37
47	60
74	75
30	48
93	8
77	13
94	92
88	99
89	95
79	96
3	87
58	63
96	67
41	60
13	69
18	92
81	18
58	12
46	49
32	1
12	40
48	4
31	21
4	21
13	48
68	50
5	6
38	84
97	63
20	7
72	54
18	91
94	78
2	54
49	45
54	21
29	20
21	27
76	1
55	41
7	84
19	76
43	81
93	85
49	37
2	7
45	23
59	41
96	94
77	54
55	77
51	99
33	92
63	52
32	77
89	52
69	19
99	45
91	54
58	98
91	54
36	19
38	13
100	40
64	62
66	100
40	58
84	94
89	58
20	14
58	51
25	46
63	15
60	5
15	49
34	72
3	91
34	41
18	8
16	95
82	62
38	84
76	43
34	43
100	90
21	17
68	99
59	94
12	50
19	26
68	15
11	62
34	86
58	98
79	65
29	13
23	87
58	92
49	22
58	97
50	10
28	65
80	8
63	87
87	70
34	53
18	30
81	49
36	54
44	54
7	32
63	22
89	93
45	80
20	23
70	41
96	32
40	91
29	96
1	98
32	69
83	88
45	33
28	24
49	8
97	56
54	56
34	43
76	10
47	18
28	52
88	61
15	43
44	45
