150	750

115	116
133	113
48	45
74	135
101	122
2	70
79	101
16	117
74	36
96	137
103	87
104	72
22	127
134	105
105	118
91	133
123	53
142	98
9	70
97	42
48	13
64	15
37	64
107	92
46	30
102	107
68	78
44	121
130	56
38	24
147	79
60	13
99	81
67	122
49	56
117	80
34	56
129	141
24	9
85	58
129	142
51	128
46	19
4	141
50	5
149	68
48	140
98	106
13	143
66	140
73	74
94	143
77	147
47	15
47	148
62	85
67	96
45	112
147	144
130	66
79	29
50	5
39	24
115	4
7	51
135	104
5	3
19	132
52	126
60	90
89	35
148	110
144	59
11	21
119	68
38	61
46	14
67	59
122	62
115	49
2	59
38	35
1	80
56	85
118	109
118	111
24	56
111	149
139	57
127	13
69	102
20	132
108	53
91	123
67	128
107	121
6	18
128	52
60	94
42	130
82	35
68	93
112	22
14	39
120	104
43	119
57	142
29	88
98	20
138	91
46	147
9	41
33	96
94	59
90	150
107	37
58	145
123	46
11	7
32	91
69	101
101	147
97	134
117	75
144	83
65	51
3	119
85	61
23	97
63	73
129	88
29	129
52	71
73	93
137	123
21	82
36	4
47	97
42	28
100	125
98	54
9	138
55	117
87	62
82	137
132	63
105	31
122	83
114	53
42	14
17	5
63	34
78	38
150	46
132	20
52	96
72	144
146	34
62	18
85	80
79	95
36	128
47	4
66	140
96	31
27	47
30	57
149	36
111	100
106	127
89	35
39	62
81	57
84	126
149	72
71	125
58	43
64	50
121	141
44	146
53	42
132	38
108	72
95	114
15	103
121	100
91	66
60	58
58	149
52	39
69	64
71	22
60	79
100	148
7	26
143	81
33	104
48	34
84	87
44	59
132	130
149	22
34	150
43	110
7	56
66	20
46	134
60	104
65	107
87	101
126	94
29	147
150	68
66	10
144	130
66	110
88	54
129	90
142	40
147	91
100	56
40	74
139	22
143	51
11	112
127	121
70	110
49	6
135	137
23	78
76	132
17	86
117	58
57	98
25	69
45	3
127	133
33	28
112	63
80	116
119	23
90	36
58	84
43	62
5	83
134	75
147	62
60	116
60	54
138	115
104	9
119	101
4	46
126	139
46	61
30	108
2	130
6	25
9	25
65	51
144	81
34	140
149	95
147	104
86	60
116	129
92	62
132	93
100	55
141	115
81	80
49	73
41	100
79	125
67	20
2	23
1	113
41	138
141	4
43	11
13	123
84	19
18	76
4	49
144	85
84	119
20	45
141	133
65	49
12	68
64	132
48	118
6	138
93	131
33	141
67	52
85	11
31	50
81	148
95	71
20	42
49	67
67	40
119	38
145	29
71	24
100	77
2	30
67	31
24	95
144	87
4	32
52	28
9	141
119	118
58	50
126	49
102	121
34	104
21	105
92	29
103	142
89	128
100	2
100	119
137	78
115	117
56	68
2	77
45	78
129	34
8	2
68	142
83	59
127	137
139	31
136	132
128	119
5	130
126	25
94	150
128	108
40	137
71	124
78	48
138	61
63	39
28	8
92	75
58	79
93	10
142	4
130	85
99	9
40	34
37	15
34	116
25	147
10	128
138	40
85	50
6	33
97	64
65	121
2	79
13	130
75	60
21	80
121	129
118	19
140	68
56	69
59	12
41	136
54	40
16	90
62	30
135	82
96	19
124	6
98	72
83	74
148	62
13	137
130	19
105	50
11	2
38	133
23	27
20	116
75	46
63	115
30	59
122	23
70	34
4	20
108	77
93	136
16	99
82	4
37	71
77	23
122	51
76	66
71	63
84	63
116	33
95	27
51	67
13	49
75	37
137	114
118	70
148	62
23	24
15	135
127	31
30	14
132	18
23	97
32	95
92	68
23	11
12	82
62	32
136	125
23	35
7	84
142	80
39	127
47	44
29	88
41	117
87	5
115	103
9	18
97	131
82	22
61	145
54	31
102	72
45	3
54	119
26	43
74	131
69	50
2	142
94	113
136	111
44	100
103	60
9	88
22	108
72	96
91	131
130	107
40	76
15	12
121	132
7	20
112	1
17	4
41	39
14	140
69	99
49	47
71	40
148	124
68	4
66	24
47	129
74	33
70	31
132	133
149	93
140	5
126	140
18	12
130	22
2	38
79	32
19	65
11	108
65	132
30	75
51	99
34	143
72	112
79	51
47	42
34	36
72	33
69	89
97	10
3	57
103	137
95	90
24	132
93	30
62	69
149	28
28	143
123	148
16	83
47	108
24	135
6	11
68	59
121	7
118	104
139	137
72	124
24	35
4	95
29	8
22	55
79	96
125	54
134	93
31	33
84	82
139	92
93	76
52	69
136	102
54	52
97	46
150	128
11	89
48	89
139	93
78	51
98	101
99	67
113	57
60	115
108	91
108	86
101	34
99	31
33	88
104	124
75	56
147	72
60	134
118	125
40	99
82	43
85	22
114	81
69	64
17	97
145	11
148	15
118	137
125	73
131	69
46	22
140	10
72	57
109	50
49	21
5	21
83	92
43	51
73	58
47	22
131	101
13	40
141	40
118	143
84	37
121	88
93	128
97	24
39	59
7	109
119	80
14	27
54	63
115	4
34	76
92	116
105	20
55	36
135	129
32	86
30	36
19	138
111	88
6	52
112	12
114	126
38	44
137	30
137	42
86	99
35	7
114	42
133	126
129	33
141	52
120	23
93	7
146	102
25	124
92	56
126	105
50	136
32	53
67	88
128	47
117	132
96	138
33	84
12	119
135	117
111	11
112	49
101	120
96	91
150	34
47	145
102	58
57	118
106	4
59	25
124	33
19	141
46	28
119	38
86	124
34	112
132	122
111	64
120	139
125	43
143	57
23	96
29	88
17	61
141	82
52	75
109	15
115	103
32	69
18	123
15	12
32	147
80	148
55	126
129	54
111	92
116	126
15	57
16	102
45	34
65	130
34	74
144	53
104	16
141	93
9	97
114	147
15	149
2	81
11	97
7	91
103	47
107	9
100	43
55	68
88	80
106	117
88	43
4	10
76	125
65	68
49	113
1	74
103	129
20	74
2	139
97	119
53	48
29	91
128	119
101	36
145	115
9	101
62	99
107	64
133	74
58	15
18	34
12	80
25	125
7	138
150	72
7	90
117	108
42	134
147	34
89	120
44	117
80	23
101	15
72	96
114	117
13	3
104	42
102	124
106	125
31	34
134	55
59	122
150	81
123	145
4	30
107	103
77	55
134	28
126	90
10	45
82	97
138	82
100	79
34	137
1	120
147	121
39	97
16	121
117	12
29	35
105	13
65	63
110	119
43	144
3	111
78	49
124	59
55	53
39	111
45	69
88	121
135	57
66	102
72	109
27	40
49	62
