150	750

22	36
5	32
123	101
64	41
48	51
30	79
29	113
73	69
47	7
111	11
123	14
13	120
8	56
67	104
23	21
30	20
13	106
96	82
127	108
129	102
86	33
93	64
87	137
55	103
90	35
52	113
53	6
41	45
68	102
11	42
146	124
102	125
121	125
45	69
140	66
30	121
80	11
47	106
26	138
88	19
76	95
18	124
48	1
149	19
135	31
111	97
45	107
52	38
62	137
37	104
71	62
95	133
14	119
22	113
82	119
76	22
74	71
146	4
125	52
136	3
89	95
46	1
110	141
49	103
48	123
70	127
84	54
15	21
14	41
112	113
8	4
139	9
76	98
65	49
18	92
144	5
51	132
127	15
124	21
100	49
28	72
7	37
100	66
73	112
135	111
68	60
11	56
27	23
3	79
65	53
27	79
97	24
133	3
102	29
72	41
99	5
36	119
94	118
51	9
62	119
137	105
31	118
17	41
54	71
22	34
150	138
8	129
120	134
105	60
122	24
87	148
126	87
115	18
41	118
33	5
23	30
27	61
99	2
62	118
88	28
51	86
83	149
85	88
102	55
126	147
65	142
122	2
61	81
7	96
97	141
147	89
75	86
68	8
22	95
69	144
104	68
22	46
78	102
53	55
46	3
81	71
122	50
129	51
28	10
137	26
83	88
27	18
91	71
81	148
82	116
107	134
36	75
147	2
88	77
143	113
59	1
90	138
120	26
140	136
112	135
128	123
62	141
95	102
20	106
66	74
47	87
115	118
30	23
30	16
120	127
63	112
18	67
57	85
79	41
96	125
22	83
49	127
64	8
87	144
28	14
97	146
125	28
122	2
56	133
104	109
8	19
63	124
47	1
38	134
19	146
76	72
74	84
11	39
28	15
37	54
149	64
75	25
14	11
91	138
30	64
89	3
146	82
27	22
119	71
35	124
29	9
50	9
30	93
44	125
122	109
138	52
11	10
85	26
19	46
109	22
72	69
103	89
96	144
25	145
22	17
108	14
42	52
25	129
55	5
130	104
32	83
28	45
112	117
34	78
86	47
27	9
78	97
94	27
148	119
33	109
100	85
86	97
60	43
62	61
131	21
61	134
92	130
87	99
88	137
97	126
90	60
137	150
93	25
107	125
48	149
131	126
113	107
25	61
136	1
54	86
77	128
137	111
128	27
79	76
80	42
139	133
131	1
76	112
127	15
100	29
44	66
47	131
94	26
79	129
20	17
122	143
4	20
128	74
100	72
2	12
150	19
136	23
140	87
148	41
102	16
98	108
115	79
103	101
59	74
147	66
5	133
42	122
116	12
53	38
77	18
123	25
46	90
96	144
122	115
101	8
13	72
51	59
41	13
64	123
112	74
61	50
133	88
149	113
48	103
1	44
105	145
8	113
73	12
70	33
43	21
12	36
15	93
115	61
63	71
1	113
84	93
66	79
129	94
63	27
38	51
53	5
11	116
119	118
133	10
111	102
29	146
77	41
114	70
29	120
123	40
59	25
124	95
100	79
39	38
54	137
132	58
3	141
81	36
64	53
46	148
77	128
24	145
98	116
117	118
24	110
100	149
74	141
73	75
126	127
20	21
27	133
59	126
82	25
55	49
15	105
110	99
46	69
127	43
3	58
132	143
78	26
4	43
131	16
36	10
54	135
53	120
142	105
143	44
127	3
45	50
16	143
83	113
47	131
109	45
58	28
66	108
95	63
149	114
62	145
84	65
127	34
26	64
123	47
38	61
122	14
19	51
59	130
123	97
130	104
85	34
74	141
61	17
51	137
20	30
50	32
4	122
98	150
83	125
88	133
106	69
11	42
111	101
7	143
1	134
139	76
101	68
126	108
22	81
49	7
93	2
55	120
130	35
39	2
23	141
110	33
62	74
120	77
51	78
52	146
27	121
88	99
70	7
12	121
11	69
26	64
68	60
87	98
3	10
13	83
20	106
18	145
37	132
40	11
112	17
41	84
123	92
22	99
46	145
40	145
74	6
57	36
49	125
58	135
52	44
128	66
105	98
142	83
80	61
63	30
27	41
87	29
101	30
132	75
109	143
119	29
36	101
82	135
67	29
134	73
148	20
141	59
148	80
150	21
41	52
41	79
17	38
24	150
144	137
2	77
133	30
101	98
127	109
100	37
44	56
10	65
32	92
59	142
11	102
9	44
34	98
11	25
131	137
71	148
18	68
124	6
85	110
17	120
30	117
81	137
51	110
63	93
22	111
72	74
11	59
7	8
127	42
31	96
129	12
92	49
148	71
39	105
105	36
75	19
109	78
60	66
18	118
47	36
62	58
134	108
31	50
12	69
42	91
98	64
137	114
105	9
53	35
41	86
56	25
69	112
40	114
71	84
91	124
6	103
47	50
90	36
90	70
127	56
112	94
77	116
73	106
89	25
70	139
143	59
147	125
131	49
33	70
50	94
16	78
139	99
7	38
73	10
43	132
24	70
70	68
95	53
95	66
85	2
94	138
120	72
136	73
125	77
74	97
62	149
66	41
147	73
126	148
123	44
105	37
46	42
36	115
102	58
130	51
73	15
148	51
5	137
102	16
19	125
83	3
104	130
118	83
60	33
134	115
14	81
95	115
60	120
95	82
55	38
145	33
5	67
17	44
135	17
31	131
68	18
123	24
41	45
109	131
41	119
140	90
34	140
87	118
95	81
98	60
94	110
79	119
8	54
131	59
138	63
113	77
118	109
54	136
7	120
120	34
54	120
131	128
10	39
41	74
60	38
29	75
55	43
11	59
104	14
25	138
8	33
110	127
127	40
88	68
28	74
104	72
48	115
16	127
143	140
3	23
83	138
59	4
52	19
115	107
132	24
93	14
13	54
11	144
44	95
14	18
113	14
110	50
97	3
147	55
54	132
148	36
92	132
66	36
37	8
103	138
117	124
79	57
1	57
49	124
73	70
114	29
94	85
99	21
150	41
94	96
11	36
29	71
141	74
107	141
127	3
36	5
44	94
53	107
36	31
51	150
40	140
52	11
116	98
89	121
26	79
62	109
3	87
135	64
127	93
140	122
13	38
127	143
113	134
29	111
67	84
53	96
92	35
75	95
78	38
38	83
35	52
55	60
136	52
93	59
29	139
69	73
121	143
122	145
148	86
112	81
128	149
52	148
54	21
87	136
13	141
86	7
40	72
19	102
29	1
117	36
103	69
128	59
5	109
100	86
8	117
57	45
9	61
51	11
17	69
45	126
109	80
79	38
37	10
73	142
40	106
62	12
99	77
12	28
22	113
100	68
97	40
144	74
54	14
26	55
77	64
94	125
75	93
118	91
138	126
24	45
49	114
132	99
79	32
126	135
39	55
43	141
111	107
71	28
53	137
64	106
140	111
125	92
90	128
73	129
19	148
127	18
147	44
43	58
