200	300

144	86
164	188
3	49
25	180
125	17
188	78
118	23
178	75
192	100
25	36
116	189
68	144
79	105
117	93
102	152
33	30
7	82
124	181
200	196
131	163
85	36
152	183
178	65
31	129
187	137
119	14
54	112
29	190
161	60
158	27
103	81
127	43
146	196
119	63
172	17
122	128
8	64
70	104
27	129
168	99
147	109
55	168
200	197
133	85
152	134
156	123
145	61
95	146
53	13
35	100
126	175
38	78
40	56
39	95
157	145
176	44
144	138
2	170
78	44
57	125
185	11
195	8
146	22
145	169
161	34
186	135
43	46
161	139
41	141
21	45
121	65
20	38
59	177
22	93
58	74
140	186
47	116
194	22
58	115
134	148
68	37
131	75
169	159
53	69
140	24
42	93
87	199
111	77
169	7
98	88
80	96
34	194
119	163
86	168
54	50
70	166
110	89
95	150
67	200
83	16
41	122
153	73
8	60
104	18
58	198
157	137
5	62
193	6
14	41
48	46
99	154
197	9
43	24
51	15
182	7
101	151
180	132
141	159
108	160
97	113
64	35
62	90
19	129
20	19
102	106
107	32
86	23
184	66
114	185
14	52
126	73
82	143
165	71
140	96
9	40
72	124
135	171
167	182
120	113
182	136
87	156
6	25
142	12
94	123
156	81
128	157
81	62
4	197
16	163
112	160
74	150
90	114
154	111
162	189
74	12
80	88
173	148
101	121
1	5
189	42
116	180
133	151
61	139
101	179
79	142
183	191
112	193
118	191
83	175
51	105
92	136
167	143
133	67
60	143
115	10
63	195
108	54
97	57
172	122
109	79
125	30
16	134
10	147
97	136
104	38
118	9
21	37
141	55
56	187
159	130
92	29
198	13
99	5
195	117
174	1
72	153
162	13
109	31
46	4
175	103
56	42
160	196
40	114
98	91
179	165
103	21
199	35
132	120
66	52
18	149
174	32
113	153
192	1
10	131
15	194
92	85
3	183
184	57
65	73
166	28
94	20
26	190
72	106
128	185
126	149
142	67
170	179
11	88
172	135
18	61
165	110
177	3
173	76
124	28
47	49
59	52
26	158
45	123
106	11
23	173
30	48
127	26
192	198
111	17
12	167
147	130
158	24
76	150
50	137
107	98
176	181
47	69
70	83
155	138
89	39
84	89
110	121
91	190
44	69
31	151
87	36
90	77
45	71
105	53
127	63
50	132
138	66
149	166
176	171
27	108
33	32
29	80
82	164
71	84
155	184
186	96
148	75
76	199
2	117
48	181
120	39
55	187
33	188
84	139
49	68
164	170
19	77
2	34
171	64
162	37
193	4
28	115
6	178
177	91
154	130
15	100
155	94
191	174
59	102
107	51
