200	300

18	42
65	21
39	187
198	176
183	90
114	106
53	35
74	138
157	118
167	37
13	136
165	40
180	79
182	74
121	97
121	98
12	75
147	13
190	174
200	126
58	23
86	44
8	117
137	122
162	147
105	155
160	137
58	39
77	2
171	124
176	84
87	67
120	59
61	115
15	193
189	28
140	192
68	113
73	105
107	72
43	185
1	66
85	101
171	123
195	116
94	68
168	10
39	60
71	197
169	56
32	67
16	130
35	50
138	64
194	30
4	119
193	22
163	150
78	29
73	188
43	131
9	125
169	95
9	178
96	26
184	136
196	198
182	129
164	76
89	145
51	154
102	153
75	132
24	110
21	33
6	129
51	185
32	47
7	155
33	183
16	111
90	45
174	41
74	181
200	184
135	114
156	173
10	151
25	143
76	137
185	110
162	91
15	157
129	192
38	143
55	93
63	127
140	104
1	188
5	24
174	193
23	107
98	157
176	146
191	61
8	112
125	72
59	148
99	80
165	151
160	25
82	66
139	7
117	109
170	96
134	186
175	159
186	147
197	134
161	168
134	145
151	143
115	153
99	178
19	85
76	158
80	61
117	158
150	81
171	141
177	126
27	172
34	70
64	14
4	34
17	53
40	56
124	103
38	54
29	144
145	194
81	50
161	54
49	170
32	27
118	87
91	146
70	149
44	49
146	152
122	163
112	149
35	34
130	65
41	22
132	179
80	56
95	127
19	69
51	90
149	141
170	154
22	60
107	139
52	172
181	168
131	166
169	114
181	14
106	164
17	27
148	82
133	97
52	10
172	132
177	16
183	57
159	180
191	69
55	2
33	18
20	173
153	167
142	187
9	111
166	133
63	136
28	45
192	5
37	103
11	190
31	28
105	97
101	93
93	159
60	21
85	94
71	194
12	100
152	119
14	57
173	115
53	109
155	31
1	13
116	8
26	63
88	68
78	141
24	119
78	15
189	178
195	177
101	83
199	79
120	92
179	167
199	160
6	196
106	108
26	86
48	57
44	128
49	122
43	6
46	189
87	180
66	104
20	92
75	19
127	46
130	2
91	142
102	108
190	52
95	175
164	25
3	118
191	131
148	100
113	3
142	154
100	7
81	36
38	40
156	104
47	188
77	50
125	47
112	138
187	71
62	88
77	116
184	179
55	46
69	12
144	41
73	128
45	79
124	111
98	42
162	120
11	161
195	92
103	123
36	152
121	163
94	72
4	128
197	30
110	64
139	62
123	198
30	109
67	150
83	200
62	96
86	199
135	84
84	3
82	102
20	17
99	144
196	31
29	36
166	5
175	135
89	70
18	108
58	42
186	88
23	182
126	48
165	48
89	113
37	11
158	65
83	133
156	140
59	54
