200	300

130	56
27	166
44	28
179	163
142	182
104	24
160	41
199	52
32	153
187	167
190	28
127	74
90	77
87	46
43	7
154	198
196	97
57	138
72	130
125	95
14	103
159	68
141	60
75	186
88	145
91	74
157	120
41	27
162	133
121	2
10	146
158	26
64	48
144	54
42	131
80	27
177	77
35	112
123	188
166	168
40	152
107	138
192	117
103	149
65	170
154	114
115	129
87	4
49	30
38	135
171	193
178	151
87	172
187	163
193	99
115	86
165	3
50	33
140	66
146	161
71	96
145	40
35	37
49	18
99	90
11	70
55	13
136	111
11	126
144	79
106	3
155	77
105	195
119	156
173	99
43	38
91	146
142	31
189	123
98	51
159	184
15	172
37	169
200	171
86	6
109	155
109	198
51	107
74	189
73	102
176	190
71	150
113	160
129	28
57	124
85	89
51	117
180	44
88	61
17	108
42	153
180	71
93	67
113	47
70	177
85	165
100	149
185	113
101	128
83	199
15	173
117	35
56	118
83	132
166	52
84	197
144	119
189	38
91	162
20	199
65	68
186	48
168	90
20	65
152	130
107	34
69	151
112	118
21	133
97	46
85	60
37	181
184	154
45	75
125	22
76	12
186	59
174	114
150	96
140	185
128	78
197	83
79	175
161	53
82	62
191	100
139	96
24	173
2	122
39	58
143	191
6	53
73	106
17	111
147	78
116	179
16	79
177	194
169	44
5	56
84	89
108	57
169	101
40	184
131	60
134	137
165	12
168	174
82	9
73	196
39	1
134	147
131	192
26	126
14	62
145	34
149	195
31	106
120	143
194	167
175	23
45	61
75	164
109	2
64	29
5	137
55	192
46	138
102	157
183	41
45	21
23	67
183	120
70	81
128	127
93	80
121	143
30	39
134	10
82	158
69	8
136	11
4	21
98	95
58	110
62	50
193	153
197	92
14	93
103	101
125	19
47	54
108	61
135	86
20	188
135	158
94	171
3	36
13	139
198	36
17	25
49	105
122	162
116	142
183	63
114	137
16	195
64	152
126	76
150	116
164	176
32	29
31	63
19	25
104	81
182	132
110	59
72	9
121	191
94	72
15	161
10	69
163	18
179	141
159	147
33	194
53	84
180	170
68	58
133	139
155	178
129	188
175	148
196	140
92	97
148	181
88	156
1	54
9	185
98	22
132	160
30	190
4	105
47	100
29	16
115	172
32	136
178	167
157	110
42	19
174	76
8	18
12	200
123	24
22	26
66	1
25	50
92	182
141	48
7	55
13	52
148	80
200	156
89	151
170	187
94	5
122	181
176	36
7	8
124	23
59	67
102	66
104	43
81	78
95	164
33	6
118	127
124	63
111	112
34	119
