200	300

192	143
69	68
120	48
198	22
12	10
16	33
5	19
159	26
111	149
76	54
81	199
103	146
89	79
119	28
6	38
151	114
83	118
14	157
2	133
107	104
193	127
34	64
170	126
61	147
8	51
12	138
117	154
66	79
74	186
126	61
118	25
121	162
24	175
18	20
90	179
128	94
182	25
72	114
156	181
26	78
151	148
94	17
2	100
4	16
141	55
26	109
160	86
41	144
73	150
173	193
106	79
163	59
56	157
163	29
41	37
184	179
19	39
165	62
133	13
176	158
191	110
93	131
194	160
50	3
82	127
22	76
176	112
1	11
86	181
98	134
32	138
189	129
132	198
125	150
102	120
185	121
174	80
154	78
92	42
168	178
110	97
88	188
41	61
105	129
165	111
21	51
36	53
96	71
104	184
115	2
181	78
68	16
172	91
197	37
152	18
155	67
162	28
67	191
91	11
35	152
90	73
179	12
174	58
199	36
39	166
32	115
85	101
4	145
182	65
177	158
105	70
49	82
133	90
189	199
131	163
152	189
159	148
5	75
42	169
194	11
9	71
91	96
123	53
171	30
125	167
93	64
110	81
60	200
145	186
47	10
31	40
27	80
46	170
143	126
8	139
128	10
17	182
31	191
23	134
65	200
142	34
124	141
114	174
95	7
109	63
55	6
144	48
157	1
33	166
58	147
113	142
108	135
192	29
63	30
197	39
132	52
13	23
87	71
119	98
140	190
58	172
22	77
103	190
49	106
108	103
80	162
176	3
38	171
53	127
188	95
147	123
34	112
186	166
137	94
160	57
69	88
13	33
146	143
9	177
92	56
115	124
130	195
99	198
66	173
43	46
68	82
100	63
188	119
144	8
65	161
20	45
18	169
102	153
164	35
55	60
107	47
25	183
43	27
187	51
136	195
113	122
175	73
158	101
99	169
5	192
14	75
100	111
15	70
101	62
131	15
125	21
60	72
70	44
14	136
69	24
38	120
123	81
36	168
136	35
85	159
74	149
148	122
6	109
96	153
9	50
72	145
105	44
155	168
83	180
170	185
84	23
97	66
137	116
92	167
28	117
45	194
88	193
197	121
54	196
76	15
175	74
178	187
164	37
164	165
156	77
17	67
138	140
116	56
172	196
57	59
1	40
117	135
49	177
107	135
139	97
154	161
187	149
98	93
19	7
167	183
142	83
75	84
59	173
95	87
4	50
151	153
57	48
196	102
200	43
86	156
27	47
195	132
185	24
84	29
112	137
32	44
31	128
155	146
124	77
108	52
85	20
21	180
54	171
140	139
104	129
118	190
141	45
3	106
184	150
52	42
113	183
87	180
64	161
178	116
62	46
130	122
130	89
134	89
99	30
40	7
