60	300

53	49
3	20
42	19
58	17
44	6
56	16
54	56
58	25
15	45
17	5
41	1
31	48
40	5
47	52
9	3
31	22
32	26
57	4
13	14
50	13
23	25
28	16
34	8
10	58
46	2
5	39
4	30
15	30
49	55
17	47
33	6
30	8
28	46
19	11
7	24
43	52
29	30
15	17
24	9
22	10
10	8
35	30
32	54
15	17
20	13
18	4
28	53
30	51
48	54
2	52
31	41
8	34
9	2
14	24
34	12
19	58
60	27
13	43
27	6
56	54
4	27
16	30
6	13
5	8
14	34
18	22
36	55
18	51
58	60
56	4
14	54
52	2
32	28
43	31
54	38
26	39
7	29
55	24
1	2
26	33
13	54
32	6
31	24
44	14
10	34
30	41
41	20
31	56
8	38
24	37
40	32
1	9
32	44
44	21
28	23
10	27
14	2
1	4
51	25
15	38
40	42
35	3
18	57
46	25
34	43
2	3
34	49
52	17
56	14
4	53
30	18
44	45
16	36
20	15
22	25
27	14
18	29
39	45
44	28
15	16
60	38
24	32
25	31
56	7
51	4
47	6
52	40
4	21
38	49
57	36
51	6
3	10
47	16
25	10
40	26
3	58
49	20
8	11
58	2
59	54
32	30
40	12
3	1
21	47
15	29
20	59
13	22
8	30
54	21
31	36
58	31
40	31
57	13
49	8
25	51
6	47
47	38
15	6
34	17
7	36
4	12
6	46
48	24
31	5
48	10
59	40
3	35
23	32
25	2
16	12
2	5
13	22
33	13
7	12
44	12
52	8
1	5
60	35
37	60
16	10
45	22
16	33
17	43
38	16
25	51
25	11
35	4
11	12
57	51
10	59
1	37
47	39
12	34
54	27
52	20
59	55
20	24
44	29
57	26
34	25
14	8
58	39
28	59
21	50
56	17
16	45
3	17
33	41
48	9
13	3
14	32
39	4
7	27
41	10
9	60
9	52
2	55
24	14
23	51
54	28
51	22
11	43
41	2
6	33
5	54
33	60
34	35
8	2
9	20
5	30
13	19
58	30
43	30
20	23
46	44
11	33
56	46
2	38
2	43
26	56
11	25
5	2
38	4
52	47
10	14
11	31
59	35
35	6
11	47
8	9
59	51
30	34
27	9
4	39
11	14
57	48
12	8
40	46
16	3
2	42
54	5
10	33
25	3
27	35
31	24
8	17
39	34
52	53
21	35
45	25
8	35
46	14
47	3
53	29
42	45
42	7
29	56
8	26
33	49
47	33
20	59
55	42
29	31
24	44
14	22
52	3
1	59
15	37
32	50
35	27
45	17
35	3
26	40
53	58
17	50
11	58
59	10
5	44
13	38
20	38
