60	300

6	3
49	20
5	42
27	36
43	33
10	26
24	5
27	52
54	13
35	57
14	43
36	50
28	20
40	32
47	30
7	37
3	51
57	52
22	12
5	58
40	7
21	43
50	51
2	22
46	40
46	33
16	22
51	37
20	31
15	59
20	41
32	36
8	54
37	58
57	34
14	41
38	49
26	32
20	24
30	13
21	26
12	44
39	59
55	32
51	3
9	48
14	52
29	35
4	52
21	56
18	10
57	5
40	11
21	9
44	43
5	8
14	37
24	1
40	6
10	38
3	5
48	34
2	53
21	50
46	26
11	31
32	22
16	49
18	49
21	10
9	5
20	14
50	38
55	54
56	46
36	3
24	2
18	30
41	8
30	59
24	45
24	14
46	15
22	26
31	2
30	16
59	58
35	34
25	47
2	17
12	40
15	34
56	46
60	12
58	30
2	1
9	19
16	21
22	36
20	6
42	59
42	16
56	30
59	45
52	43
37	33
52	23
18	2
7	58
44	53
49	37
30	12
30	51
42	22
42	2
18	52
1	36
51	10
4	57
1	6
57	45
12	31
37	47
53	25
13	55
14	27
55	32
30	45
18	43
30	12
5	41
37	51
15	49
51	30
18	1
7	49
36	55
43	26
20	59
57	46
20	13
20	44
9	50
19	9
39	14
11	54
5	21
52	13
1	30
50	20
41	26
23	45
2	50
39	18
41	15
60	56
34	49
41	50
2	5
60	37
55	15
55	34
38	35
36	40
12	27
49	6
43	45
56	57
32	27
20	14
48	51
20	4
55	2
48	15
50	31
38	21
11	13
46	53
52	45
43	26
15	20
43	44
40	13
56	57
46	26
18	20
43	29
46	34
41	26
38	16
51	60
20	19
55	44
22	4
29	54
4	23
8	11
24	2
20	49
60	6
44	45
32	17
12	58
25	36
26	50
51	39
48	29
35	48
6	4
20	24
18	48
4	50
48	2
30	37
20	23
11	1
25	16
23	20
55	12
22	51
32	3
8	40
10	49
37	49
41	6
57	1
48	9
18	11
43	33
47	31
11	41
16	38
41	9
59	58
15	57
14	17
35	57
13	54
26	50
45	33
10	53
24	58
9	37
53	26
18	37
51	49
18	59
36	3
34	53
21	19
41	52
51	31
50	15
24	57
26	25
4	38
12	2
56	60
1	13
32	14
60	48
13	60
51	36
39	7
31	30
5	14
55	43
8	5
4	47
47	36
53	35
6	57
23	31
10	34
44	7
45	34
9	20
21	58
2	1
21	1
15	20
7	55
50	58
25	60
14	29
23	21
52	23
26	40
32	9
47	38
41	60
33	43
50	29
3	11
19	23
41	1
30	4
1	36
16	21
37	51
