60	300

47	36
22	14
38	1
16	38
49	38
20	46
3	28
20	32
47	19
39	13
9	57
36	22
40	55
9	57
53	37
30	39
3	10
47	42
34	54
7	16
4	50
33	56
1	4
52	10
48	53
24	10
16	42
39	37
11	4
45	56
52	2
21	29
36	5
32	26
8	53
38	17
52	14
24	46
21	25
36	14
10	57
60	55
23	30
47	29
28	9
13	59
20	14
1	29
5	38
38	30
36	21
19	4
50	47
15	2
46	28
54	38
33	56
2	8
32	24
17	8
57	48
8	60
39	51
42	51
15	52
48	8
28	55
2	24
36	1
56	53
25	49
10	50
1	20
60	50
32	45
52	25
12	45
46	11
45	16
24	16
22	14
21	45
32	51
41	15
59	15
24	53
16	59
54	27
41	34
21	6
19	22
13	1
16	8
46	21
51	46
54	15
15	21
57	35
13	35
13	45
48	53
24	43
19	27
48	58
9	13
47	35
58	6
53	11
20	2
17	8
28	58
32	38
28	24
32	1
54	26
49	42
36	54
9	49
22	3
52	23
52	39
12	5
21	40
19	51
35	31
15	40
56	22
26	18
4	34
5	26
26	42
18	45
57	58
55	7
34	57
26	44
34	35
18	4
10	41
29	12
12	58
28	38
5	12
30	10
42	17
59	7
8	49
22	47
32	56
26	40
36	10
32	22
29	24
7	23
36	48
35	11
36	25
48	52
2	53
58	38
31	24
14	28
33	57
27	51
32	50
43	4
7	48
46	5
18	60
6	43
51	9
28	5
37	53
39	57
47	18
30	33
51	34
8	23
1	60
56	58
1	55
58	52
3	34
60	8
31	38
10	52
27	6
42	36
6	43
10	49
24	43
56	33
3	54
29	39
23	33
42	17
49	38
16	52
42	55
44	20
47	7
30	2
42	3
40	12
19	15
1	16
30	48
7	35
16	21
14	6
39	36
59	54
40	52
48	1
15	52
57	19
2	6
30	13
39	33
6	54
35	45
49	3
23	24
3	2
27	51
43	25
23	41
26	27
10	19
4	3
4	55
36	46
30	35
12	3
27	7
41	54
57	60
16	53
15	30
33	21
42	29
41	55
51	29
6	42
26	7
29	19
30	50
27	6
36	4
1	39
42	24
13	42
31	32
57	17
23	44
34	10
3	5
23	20
16	40
16	22
41	52
39	9
4	8
47	28
21	30
46	44
19	18
37	39
34	32
58	59
49	2
21	27
31	41
21	39
40	43
1	13
53	3
34	18
50	48
59	42
41	59
59	46
54	49
59	49
22	30
37	18
48	1
25	17
47	23
51	7
32	5
14	47
4	19
34	42
34	16
34	32
52	25
60	36
53	21
27	51
